x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,label,index
44,1,162184,10,5,8,4,1,0,0,0,40,-1.0,14938
37,1,329026,9,0,8,0,1,0,0,0,40,1.0,12852
38,1,239755,9,0,11,5,1,1,0,0,40,-1.0,25467
49,1,332355,9,0,3,5,1,1,0,0,40,-1.0,24880
62,1,136314,10,0,8,0,1,0,0,0,40,-1.0,9420
67,2,34122,3,0,5,5,1,1,0,0,40,-1.0,5156
46,5,297759,10,2,14,3,1,0,0,0,40,-1.0,1528
21,2,509629,10,4,5,2,1,0,0,0,35,-1.0,17756
45,1,238567,13,0,3,5,1,1,0,0,40,1.0,11983
41,1,177305,12,0,7,5,1,1,0,0,60,1.0,8492
18,5,152171,7,4,1,2,1,1,0,0,10,-1.0,22399
21,1,351084,9,4,8,3,1,0,0,0,40,-1.0,19304
20,1,112847,9,4,10,2,2,1,0,0,40,-1.0,21414
38,5,73715,10,0,1,5,1,1,0,0,60,1.0,1892
41,1,198425,10,0,7,5,1,1,0,0,45,-1.0,11146
22,1,141040,9,4,4,2,3,0,0,0,35,-1.0,18723
31,8,252752,9,0,6,0,1,0,0,2415,40,1.0,18972
26,4,109193,10,4,7,3,1,0,0,0,40,-1.0,4900
64,0,341695,10,0,8,0,1,0,0,0,40,1.0,30812
27,1,230959,13,4,14,2,2,0,0,0,40,-1.0,20292
45,0,183804,10,4,8,2,1,1,0,0,40,-1.0,11992
42,1,213464,10,0,7,5,1,1,0,0,40,-1.0,5742
67,4,160158,10,0,10,5,1,1,0,0,8,-1.0,4841
38,1,193815,14,0,3,5,1,1,0,0,45,1.0,24470
34,1,185408,10,4,3,3,1,0,0,0,40,-1.0,20997
42,1,136177,10,2,8,4,1,0,0,0,38,-1.0,14728
26,1,53833,10,0,3,5,1,1,0,0,42,-1.0,29229
20,1,103277,10,4,8,2,1,0,0,0,35,-1.0,26671
39,1,211440,13,0,4,5,1,1,0,0,50,1.0,17524
42,1,191765,9,4,8,1,3,0,0,2339,40,-1.0,14898
48,1,240629,9,2,0,3,1,1,0,0,65,-1.0,24875
47,1,103757,12,0,7,5,1,1,0,0,40,-1.0,20945
25,1,353795,10,0,8,0,3,0,3103,0,40,1.0,15398
27,1,77774,9,4,11,2,1,0,0,0,34,-1.0,25841
41,1,140590,10,4,4,3,3,1,0,0,33,-1.0,15765
48,1,64479,13,2,3,3,1,1,0,0,47,-1.0,13274
57,1,222247,8,0,0,5,1,1,0,0,40,1.0,10018
61,1,97030,10,2,6,3,1,0,0,0,30,-1.0,23942
34,1,230246,13,0,12,5,1,1,0,0,42,1.0,25396
36,3,306156,10,0,4,5,1,1,15024,0,60,1.0,22474
44,0,251305,12,0,8,5,1,1,0,0,40,1.0,18985
45,1,200559,11,0,10,5,1,1,0,0,70,-1.0,21873
62,1,257277,9,3,8,3,1,0,0,0,38,-1.0,7232
59,4,202682,9,0,4,5,1,1,0,0,40,-1.0,24914
40,1,276096,9,0,11,5,1,1,0,0,40,-1.0,14805
57,1,124852,10,4,2,2,3,1,0,0,40,-1.0,3340
21,1,196467,9,4,11,3,1,1,0,0,35,-1.0,16365
35,1,100375,10,6,10,2,1,1,0,0,40,-1.0,15539
21,1,250051,10,4,12,2,1,0,0,0,10,-1.0,24253
21,2,175166,10,4,5,2,1,0,2176,0,40,-1.0,31344
36,1,188571,9,0,7,5,1,1,0,0,40,-1.0,26180
51,1,161691,9,0,8,0,1,0,0,0,40,-1.0,4180
65,5,153890,8,3,3,3,1,1,2009,0,44,-1.0,31404
44,1,259479,9,2,0,4,1,1,0,0,50,-1.0,21143
31,1,402361,9,0,7,5,1,1,0,0,40,-1.0,18233
53,1,281425,9,0,7,5,1,1,0,0,40,1.0,7462
25,1,214413,14,4,8,2,1,1,0,0,40,-1.0,21451
24,1,32311,10,0,6,0,1,0,0,0,40,-1.0,13633
50,1,121685,10,0,4,5,1,1,0,0,45,1.0,30526
30,5,257796,10,2,8,3,1,0,0,0,40,-1.0,12678
26,1,164018,13,0,4,5,1,1,4064,0,50,-1.0,25641
21,1,147655,9,4,8,2,1,0,0,0,40,-1.0,14915
19,1,270551,9,4,6,2,1,1,0,0,20,-1.0,6822
38,8,146042,13,0,12,5,2,1,3103,0,60,1.0,21656
36,1,320811,10,0,7,5,1,1,0,0,40,1.0,22336
28,1,148429,9,0,11,5,1,1,2885,0,40,-1.0,10073
31,2,85077,13,0,5,0,1,0,0,1902,20,1.0,3420
37,5,97136,10,6,8,4,3,0,0,0,40,-1.0,20291
55,1,282753,3,2,6,4,3,1,0,0,25,-1.0,27284
46,1,185385,9,0,4,5,1,1,0,0,65,1.0,14404
33,1,112847,9,0,0,5,2,1,0,0,40,-1.0,29498
29,1,122127,13,4,12,3,1,0,8614,0,40,1.0,1180
38,4,34180,10,0,3,5,1,1,0,0,40,-1.0,28409
24,1,321435,13,4,8,3,1,1,0,0,40,-1.0,24481
35,1,64922,13,0,3,5,1,1,7688,0,50,1.0,25267
41,1,197372,9,0,7,5,1,1,0,0,60,1.0,14838
50,3,174855,9,2,3,4,1,0,0,0,40,-1.0,25044
49,1,208978,9,2,8,4,1,0,0,0,16,-1.0,4420
26,1,229613,9,2,11,3,1,0,0,0,40,-1.0,27519
52,8,174752,9,2,7,3,1,1,0,0,40,-1.0,1070
35,4,211115,10,4,1,3,3,1,0,0,40,-1.0,26162
31,1,38223,13,4,4,2,1,1,0,0,45,-1.0,30782
23,1,162551,13,4,8,3,2,0,0,0,20,-1.0,21454
33,8,361497,9,0,7,5,1,1,0,0,40,-1.0,13871
43,1,96249,9,0,11,5,1,1,0,0,42,1.0,7787
33,1,174789,10,4,11,3,1,1,0,0,40,-1.0,30407
38,2,94559,13,0,5,0,0,0,7688,0,50,1.0,16629
21,1,243842,9,0,10,5,1,1,0,0,40,-1.0,1912
27,1,183511,9,0,2,5,1,1,0,0,40,-1.0,31331
37,1,83893,11,0,8,5,1,1,0,0,40,-1.0,24215
22,1,129508,9,4,8,2,1,0,0,0,28,-1.0,29542
36,1,93225,13,4,7,3,1,1,0,0,35,-1.0,20954
37,1,243425,9,2,6,1,1,0,0,0,50,-1.0,16796
65,5,205024,9,0,6,5,1,1,0,0,8,-1.0,12422
30,1,241885,10,0,10,5,1,1,0,0,40,-1.0,6260
65,1,207281,10,0,1,5,1,1,0,0,16,-1.0,3386
51,1,163052,9,0,1,5,1,1,0,0,40,1.0,27544
18,1,165316,9,4,0,2,1,1,0,0,30,-1.0,12333
42,1,102085,9,2,6,2,1,0,0,0,15,-1.0,14853
66,2,376028,9,0,5,0,1,0,0,0,20,-1.0,30331
32,1,97723,9,0,7,5,1,1,0,1672,40,-1.0,8515
22,0,65547,10,4,3,3,3,1,0,0,40,-1.0,20647
22,4,186634,8,4,3,3,1,1,0,0,50,1.0,2687
33,3,139057,9,0,3,5,2,1,0,0,84,1.0,16683
22,1,151790,10,0,4,0,1,0,0,0,30,-1.0,11436
47,1,159389,12,4,8,3,1,0,0,0,40,-1.0,28563
25,0,406955,9,4,8,1,1,0,0,0,40,-1.0,4520
44,4,87282,13,4,12,3,2,0,0,0,38,-1.0,20448
39,1,56118,9,2,6,4,1,0,0,0,40,-1.0,5555
20,1,161978,9,5,11,2,1,1,0,0,40,-1.0,32098
64,3,165667,16,0,12,5,1,1,7688,0,60,1.0,288
34,1,66309,9,0,7,5,1,1,0,0,35,-1.0,22834
90,1,250832,6,0,3,5,1,1,0,0,40,-1.0,16077
27,1,224105,9,0,11,5,1,1,7298,0,40,1.0,28865
31,1,183801,14,0,12,5,1,1,0,1902,43,1.0,25975
44,3,120277,13,0,3,5,1,1,99999,0,45,1.0,19435
24,1,118657,8,0,11,5,1,1,0,0,40,-1.0,19470
31,1,375680,13,4,12,4,3,0,0,0,40,-1.0,17627
40,1,229148,8,0,0,5,3,1,0,0,40,-1.0,2266
40,8,99651,10,0,12,5,1,1,0,0,60,-1.0,437
23,1,154978,9,0,6,5,1,1,0,0,40,-1.0,16922
44,3,357679,13,0,10,5,1,1,15024,0,65,1.0,18690
33,1,215306,11,4,6,3,1,1,0,0,40,-1.0,16394
43,8,174090,9,0,8,0,1,0,0,0,20,1.0,17856
61,1,141745,9,2,6,3,3,0,0,0,40,-1.0,23526
45,1,55720,13,0,12,5,1,1,0,0,40,1.0,22402
28,1,265628,11,4,2,2,1,0,0,0,40,-1.0,11766
18,4,109445,9,4,6,2,1,1,0,0,25,-1.0,20518
24,1,143436,10,4,2,2,1,1,0,0,24,-1.0,22327
36,4,323726,10,4,14,4,3,0,0,0,40,-1.0,28824
61,4,124971,16,0,12,5,1,1,0,0,40,1.0,5969
48,1,115585,13,0,4,5,1,1,0,0,40,-1.0,10442
31,1,261943,10,0,3,5,1,1,0,0,40,-1.0,6796
45,3,145697,10,0,4,5,1,1,0,0,30,-1.0,11324
44,1,569761,11,0,2,5,3,1,0,0,40,-1.0,16314
42,1,149823,10,0,7,5,1,1,0,0,40,-1.0,7611
36,1,167482,13,0,8,5,1,1,0,0,40,1.0,32217
41,5,359259,9,0,6,5,1,1,0,0,40,-1.0,23931
42,1,266710,10,5,8,4,3,0,0,0,41,-1.0,25501
48,1,239058,8,3,2,4,1,0,0,0,50,-1.0,26895
23,1,130905,13,4,4,2,1,0,0,0,40,-1.0,12914
55,3,227856,13,0,3,5,1,1,0,2415,50,1.0,14308
30,1,194901,9,4,4,1,1,1,0,0,40,-1.0,6405
45,1,187033,9,0,7,5,1,1,0,2051,40,-1.0,12332
27,4,291196,13,4,12,3,3,1,0,0,40,-1.0,13980
36,1,117312,12,2,14,3,1,0,0,0,60,-1.0,22063
72,2,166253,9,0,5,0,1,0,0,0,2,-1.0,1452
37,1,108366,13,4,0,3,1,1,0,0,46,-1.0,1166
40,1,168071,9,4,7,2,1,1,0,0,28,-1.0,31064
36,3,180419,9,0,10,5,1,1,0,0,45,-1.0,31377
57,1,390856,3,0,10,5,1,1,0,0,45,-1.0,20043
50,1,163708,9,3,6,4,1,0,0,0,40,-1.0,23919
17,1,266134,6,4,6,2,1,1,0,0,12,-1.0,9884
34,1,275438,10,0,12,5,1,1,5178,0,40,1.0,22361
19,1,175820,7,4,2,2,1,1,0,0,25,-1.0,18621
43,3,304906,13,0,4,5,1,1,0,0,45,1.0,4550
57,3,107617,9,5,10,3,1,1,0,0,60,1.0,14033
23,5,203353,13,4,3,2,1,0,0,0,12,-1.0,324
37,1,184556,10,2,14,4,1,0,0,0,40,-1.0,12453
62,1,247483,10,0,4,5,1,1,0,0,40,1.0,8136
31,1,351187,9,2,6,4,1,1,0,0,40,-1.0,6996
59,1,160362,9,0,4,5,1,1,0,0,60,-1.0,9885
24,1,330571,13,0,12,0,1,0,0,0,40,-1.0,12242
58,2,169982,10,0,5,5,1,1,0,0,40,1.0,13343
57,5,190561,9,2,2,3,3,0,0,0,30,-1.0,13823
46,1,270565,11,0,12,5,1,1,0,0,60,-1.0,31053
42,1,162003,9,2,11,3,1,1,0,0,55,-1.0,12092
24,1,224954,10,4,2,2,1,1,0,0,40,-1.0,24987
22,1,406978,13,4,3,1,1,0,0,0,40,-1.0,31169
23,2,27415,7,4,5,2,4,1,0,0,40,-1.0,23590
24,1,211129,13,4,4,2,1,0,0,0,35,-1.0,31998
53,1,218630,9,0,11,5,1,1,0,0,40,1.0,21912
26,1,244372,9,0,8,0,1,0,0,0,52,1.0,3372
28,1,232782,10,4,8,3,1,0,0,0,40,-1.0,22865
39,1,172538,9,0,12,5,1,1,0,0,50,1.0,23005
47,1,161676,7,4,0,3,3,1,0,0,40,-1.0,22048
21,1,170456,10,4,6,2,1,1,0,0,35,-1.0,13496
53,1,82646,16,2,3,3,1,0,0,0,55,1.0,11728
39,5,167864,7,0,0,5,1,1,0,0,30,-1.0,26528
54,1,185407,10,0,10,5,1,1,0,0,40,-1.0,28306
24,2,41356,10,4,5,3,1,0,0,0,40,-1.0,4858
71,1,157909,10,4,6,3,1,0,2964,0,60,-1.0,23961
32,2,227160,10,2,5,3,1,1,0,0,40,-1.0,8526
54,4,249096,11,0,1,5,1,1,0,0,40,-1.0,16557
25,1,190650,13,4,12,2,2,1,0,0,40,-1.0,20119
30,1,115963,7,0,7,5,1,1,0,0,40,-1.0,16612
29,1,81057,10,4,8,2,1,0,0,0,40,-1.0,30874
27,8,328518,11,4,12,1,1,1,0,0,30,-1.0,19877
26,8,177858,13,2,3,3,1,1,0,1876,38,-1.0,12007
22,1,29444,8,4,10,3,4,1,0,0,50,-1.0,21332
30,1,231826,10,0,4,5,1,1,0,0,40,1.0,6027
18,1,184277,9,4,4,2,1,0,0,0,25,-1.0,17649
70,1,280307,13,0,3,5,1,1,0,0,20,-1.0,18052
53,1,157947,9,2,8,3,1,0,0,0,40,-1.0,5103
48,8,133694,13,6,3,3,3,1,0,0,40,1.0,18397
29,1,277342,10,4,0,4,1,1,0,0,40,-1.0,30187
27,1,254500,10,2,8,4,3,0,0,0,36,-1.0,11220
35,1,197719,10,4,11,1,4,1,0,0,40,-1.0,32227
22,1,187052,7,4,4,4,1,0,0,0,30,-1.0,4365
23,1,133061,9,0,4,5,1,1,0,0,80,-1.0,16604
51,1,145714,14,0,3,5,1,1,99999,0,50,1.0,20757
22,1,117210,10,4,8,2,1,1,0,0,25,-1.0,7718
26,8,201930,9,0,7,5,1,1,0,0,50,-1.0,26641
32,1,194981,9,0,14,0,1,0,0,0,36,-1.0,13249
26,1,328663,9,0,0,5,0,1,0,0,40,-1.0,29738
33,1,140206,15,0,12,5,1,1,0,0,40,1.0,18406
26,1,205428,10,0,4,5,1,1,0,0,45,-1.0,16329
46,5,111558,10,2,11,2,1,0,0,0,40,-1.0,5289
19,1,214678,9,4,6,2,1,1,0,0,30,-1.0,6952
51,1,191965,9,3,6,4,1,0,0,0,32,-1.0,10566
62,5,136787,9,2,0,1,1,1,0,0,40,-1.0,30505
70,3,232871,10,0,3,5,1,1,0,0,30,-1.0,17532
17,1,228399,7,4,6,2,1,0,0,0,7,-1.0,25629
33,2,193172,11,0,5,2,1,0,7688,0,50,1.0,9695
21,1,162228,10,4,8,2,1,1,0,0,40,-1.0,4356
23,1,189832,12,4,0,4,1,0,0,0,40,-1.0,22017
22,1,362309,10,4,6,2,1,1,0,0,35,-1.0,6412
23,1,278107,9,0,11,5,1,1,0,1573,30,-1.0,21423
41,1,29591,9,2,4,3,1,1,0,0,30,-1.0,18870
47,4,80914,14,0,3,5,1,1,0,0,47,1.0,11380
42,4,121265,14,2,12,3,1,1,0,0,40,-1.0,21087
45,1,201865,16,0,3,5,1,1,0,0,45,1.0,28175
30,1,169841,9,2,4,3,1,0,0,0,25,-1.0,21770
61,1,51385,13,0,4,5,1,1,0,0,50,1.0,16982
30,1,122042,14,0,3,5,1,1,0,0,45,1.0,89
51,0,27166,9,0,14,5,1,1,0,0,40,-1.0,21786
25,1,130513,12,4,4,2,1,0,0,0,40,-1.0,10431
17,2,67808,6,4,5,2,1,1,0,0,40,-1.0,21452
19,2,233779,10,4,5,2,1,1,0,0,60,-1.0,3699
37,1,404661,10,4,3,3,3,1,0,0,40,-1.0,19536
36,3,213008,12,0,3,5,1,1,0,0,40,1.0,22160
23,1,180060,13,4,11,2,1,1,0,0,50,-1.0,12607
49,1,110243,13,0,3,5,1,1,0,0,45,1.0,18269
56,8,233312,14,0,7,5,1,1,0,0,50,1.0,31032
29,1,200515,10,0,11,5,1,1,0,0,38,-1.0,20835
20,1,39477,10,4,12,3,1,0,0,0,30,-1.0,30929
39,1,117683,9,0,0,5,1,1,0,0,40,1.0,15737
19,1,268524,10,4,4,2,1,0,0,0,15,-1.0,16583
39,1,209867,10,4,8,3,1,0,13550,0,45,1.0,23430
43,1,182254,10,2,12,4,1,0,0,0,40,-1.0,29767
34,4,287908,9,4,6,2,3,1,0,0,42,-1.0,459
54,1,144586,10,0,4,0,1,0,0,0,40,1.0,1503
40,1,55508,4,2,10,4,1,0,0,0,40,-1.0,15585
49,3,86701,10,0,7,5,2,1,0,0,56,1.0,23743
44,8,208277,9,0,11,0,1,0,0,0,45,-1.0,13612
39,1,247733,9,2,9,4,3,0,0,0,16,-1.0,28362
53,1,302868,13,0,4,5,1,1,0,0,50,1.0,5178
43,2,387839,9,4,5,1,1,0,0,0,40,-1.0,6363
20,1,216889,10,4,1,2,1,1,0,0,40,-1.0,3303
25,4,260754,13,4,1,3,3,1,0,0,40,-1.0,29602
21,1,197997,10,4,8,2,1,1,0,0,30,-1.0,6984
22,1,264874,10,4,14,1,1,0,0,0,40,-1.0,19636
30,1,268575,9,4,7,4,2,1,0,0,40,-1.0,11379
38,5,177305,13,0,12,5,1,1,0,0,38,-1.0,1489
39,1,114251,9,0,7,5,1,1,0,0,40,1.0,10887
39,1,205359,12,3,8,4,1,0,0,0,45,-1.0,15314
44,1,403782,11,2,4,3,1,1,0,0,45,-1.0,18095
58,8,35551,13,0,3,5,1,1,0,0,70,1.0,18984
24,0,312017,10,4,3,2,1,1,0,0,40,-1.0,3013
31,1,325658,9,2,7,4,1,1,0,0,40,-1.0,18928
45,8,138962,10,0,3,5,2,1,0,0,72,-1.0,25789
45,8,256866,10,0,4,5,1,1,5013,0,40,-1.0,31249
47,1,175925,6,0,4,5,1,1,0,2179,52,-1.0,3662
53,1,33304,10,0,0,5,1,1,0,0,40,1.0,32360
41,5,189956,13,0,12,0,3,0,0,0,40,1.0,24855
48,1,55237,13,0,7,5,1,1,0,0,45,1.0,4589
28,1,227840,9,4,0,3,1,0,0,0,40,-1.0,28684
19,1,112432,9,0,2,5,1,1,0,0,58,-1.0,14370
44,8,343190,10,0,7,5,1,1,0,1887,55,1.0,32320
47,1,265275,10,4,6,2,1,1,0,0,40,-1.0,24255
40,1,151408,14,4,12,3,1,0,0,0,40,-1.0,26894
32,1,50178,10,4,4,2,1,1,0,0,35,-1.0,3800
53,5,287192,2,0,6,5,1,1,0,0,32,-1.0,25027
35,8,157473,9,0,7,5,1,1,0,0,40,-1.0,18574
35,8,190895,14,0,4,5,1,1,0,0,40,1.0,13070
27,1,69132,13,4,14,3,1,1,0,0,37,-1.0,16300
32,1,170154,12,5,3,4,1,0,25236,0,50,1.0,19753
39,1,129597,13,0,4,5,1,1,3464,0,40,-1.0,29060
25,1,75759,9,0,0,5,1,1,0,0,44,1.0,26049
55,1,120970,6,0,7,5,3,1,0,0,40,1.0,6870
27,1,133696,10,0,12,5,1,1,0,0,88,-1.0,28781
70,2,336007,3,0,5,5,1,1,0,0,20,-1.0,17258
25,1,200408,10,4,14,3,1,1,2174,0,40,-1.0,21862
22,0,218445,10,4,3,3,1,0,0,0,40,-1.0,29200
38,1,65390,12,0,7,5,1,1,0,0,45,-1.0,29077
47,1,185254,3,4,9,2,1,0,0,0,40,-1.0,7804
64,3,181408,11,0,7,5,1,1,0,0,10,-1.0,2355
58,1,31732,10,0,4,5,1,1,0,0,45,1.0,6555
42,4,83411,9,0,3,5,1,1,0,0,40,1.0,25691
49,0,203505,9,3,8,3,1,0,0,0,40,-1.0,16661
55,5,209535,14,0,12,5,1,1,0,0,40,1.0,7158
43,1,208613,15,6,12,3,1,1,99999,0,40,1.0,5401
27,1,367390,10,4,7,4,1,1,0,0,50,-1.0,25326
19,8,45546,10,4,4,2,1,0,0,0,16,-1.0,29317
40,1,141537,6,2,11,3,3,0,0,0,40,-1.0,12169
38,4,267540,10,5,8,4,3,0,0,0,38,-1.0,23864
62,2,31577,9,0,5,5,1,1,0,0,18,-1.0,12103
42,1,236021,9,0,7,5,1,1,0,0,40,1.0,6267
60,8,220342,7,0,10,5,1,1,0,0,35,-1.0,29687
36,1,248708,12,4,7,3,1,1,0,0,40,-1.0,21020
21,1,394484,10,4,8,2,1,0,0,0,40,-1.0,11784
39,1,341741,1,4,6,3,1,0,0,0,12,-1.0,23889
37,1,216924,9,0,2,5,1,1,0,0,44,1.0,12738
34,5,226296,13,0,1,5,1,1,0,0,40,1.0,27405
46,1,278322,11,0,3,5,1,1,0,0,40,1.0,24385
48,0,88564,4,6,2,4,1,1,0,0,40,-1.0,7369
19,0,234151,9,4,8,4,3,0,0,0,40,-1.0,4418
26,1,33939,10,4,14,2,1,1,0,0,20,-1.0,24166
61,1,123273,3,2,0,3,1,1,0,1876,56,-1.0,21521
56,1,105281,9,3,4,3,1,0,0,1974,40,-1.0,31800
21,4,110946,9,4,8,2,1,0,0,0,43,-1.0,17643
31,1,169589,14,4,12,3,1,1,0,0,30,-1.0,5518
31,1,235389,4,4,2,3,1,0,0,0,30,-1.0,20839
43,1,298161,9,0,11,0,1,0,0,0,40,-1.0,401
35,1,105813,13,0,12,5,1,1,0,0,48,1.0,6892
32,1,113688,11,2,3,3,1,0,0,0,50,-1.0,11130
60,1,123218,10,0,6,5,1,1,0,0,40,-1.0,6793
42,1,230624,6,4,0,4,1,1,0,0,40,1.0,7032
47,1,264244,9,6,7,3,3,0,0,0,40,-1.0,23121
60,1,121127,6,3,4,3,1,0,0,0,40,-1.0,16361
30,1,185177,13,0,3,5,1,1,0,0,43,-1.0,10411
18,1,141918,9,4,2,2,1,1,0,0,22,-1.0,28578
27,1,51025,9,4,6,3,1,0,0,0,40,-1.0,5331
26,1,89389,10,2,12,3,1,0,0,0,40,-1.0,19917
31,1,209538,6,0,7,5,1,1,0,0,40,-1.0,21684
21,1,211968,10,4,4,2,1,0,0,1762,28,-1.0,11001
32,1,171116,9,2,6,2,1,0,0,0,40,-1.0,7708
35,1,268620,9,2,6,3,1,0,0,0,45,-1.0,25946
64,3,142166,13,2,4,3,1,1,0,0,45,-1.0,30482
28,5,207213,12,4,7,2,1,1,0,0,5,-1.0,31855
24,8,204209,10,4,10,2,1,1,0,0,60,-1.0,30567
28,1,595088,10,0,7,5,1,1,0,0,63,-1.0,12606
33,8,73585,7,0,7,5,1,1,0,0,50,-1.0,18172
32,1,204374,15,0,12,5,1,1,0,1977,60,1.0,20681
54,1,177927,14,0,12,5,1,1,0,0,60,-1.0,19833
21,1,221955,5,4,2,1,1,1,0,0,40,-1.0,32044
38,1,161066,9,2,7,3,4,1,0,0,50,-1.0,4825
23,1,189017,13,4,4,3,1,1,0,0,55,-1.0,32
41,1,198965,9,0,11,5,1,1,0,0,40,-1.0,29991
20,1,176178,9,4,4,2,1,0,0,0,35,-1.0,30890
17,1,139183,6,4,4,2,1,0,0,0,15,-1.0,16983
28,1,96020,13,4,3,3,1,0,0,0,40,-1.0,951
26,5,150226,13,4,12,2,1,0,0,0,35,-1.0,24014
33,1,348592,9,4,7,3,1,1,0,0,40,1.0,5413
47,1,140644,9,0,3,5,1,1,0,0,40,1.0,25300
45,1,216932,14,0,3,5,1,1,0,0,40,1.0,30023
29,8,96718,9,0,7,5,1,1,0,0,37,-1.0,15059
23,1,216889,9,4,2,3,1,1,0,0,40,-1.0,1250
28,5,229223,11,0,12,0,1,0,7688,0,36,1.0,11347
41,1,428499,7,0,7,5,1,1,0,1485,50,1.0,24985
78,2,74795,12,3,5,3,1,0,0,0,4,-1.0,21457
17,1,225211,5,4,6,2,3,1,0,0,35,-1.0,2327
21,1,182117,13,4,6,1,1,1,0,0,20,-1.0,19920
23,1,119665,9,4,8,3,1,1,0,0,60,-1.0,29013
20,1,353195,9,4,7,3,1,1,0,0,35,-1.0,28101
34,8,181087,11,0,7,5,1,1,0,0,45,-1.0,16598
53,1,158294,14,0,12,5,1,1,7298,0,40,1.0,6362
57,3,199768,9,0,4,5,1,1,0,1902,30,1.0,17463
21,1,27049,9,4,9,3,1,0,0,0,25,-1.0,4226
22,1,195179,10,4,4,2,1,1,0,0,24,-1.0,32272
54,1,198546,14,3,8,4,1,0,0,0,38,-1.0,30583
49,1,240859,7,0,7,5,1,1,0,0,40,-1.0,26857
18,1,208447,8,4,2,2,1,1,0,0,6,-1.0,7820
35,1,241998,9,4,4,3,1,1,4787,0,40,1.0,2434
47,5,51579,10,0,1,5,1,1,0,0,50,-1.0,12345
41,1,105616,10,3,8,4,3,0,0,0,48,-1.0,8581
31,5,33124,13,4,12,3,1,0,0,0,50,-1.0,1592
22,1,234880,10,4,8,2,1,0,0,0,25,-1.0,10863
52,8,72257,10,0,4,5,1,1,0,0,50,-1.0,13426
32,5,177794,14,4,12,3,1,0,0,0,40,-1.0,26509
35,2,98389,10,4,5,4,1,1,0,0,10,-1.0,10739
59,1,108496,10,2,7,3,1,1,2907,0,40,-1.0,6191
26,0,185885,10,4,8,4,1,0,0,0,15,-1.0,15712
42,4,404573,15,2,12,4,1,0,0,0,40,-1.0,18918
23,4,502316,13,4,12,3,1,0,0,0,40,-1.0,14649
17,2,280670,6,4,5,2,1,0,0,0,40,-1.0,16237
39,1,150057,14,4,4,3,1,1,0,0,50,1.0,13403
24,1,52242,9,0,4,0,1,0,0,0,40,1.0,5623
60,4,190682,11,3,6,3,3,0,0,0,37,-1.0,8995
61,1,195595,4,6,11,3,1,1,0,0,40,-1.0,22069
37,1,324947,13,0,2,5,1,1,0,0,40,-1.0,22052
48,1,158924,9,0,8,0,1,0,0,0,40,1.0,27386
46,1,117502,9,0,8,0,1,0,0,0,40,-1.0,17087
60,1,88055,15,0,12,5,1,1,3781,0,16,-1.0,11560
61,1,80896,14,0,12,5,2,1,0,0,45,1.0,24925
36,1,136629,10,0,11,5,1,1,0,0,40,1.0,10037
30,1,308812,10,4,4,3,1,0,0,0,60,-1.0,11406
21,1,204596,10,4,6,2,1,0,0,0,20,-1.0,3048
45,1,33794,14,0,6,5,1,1,0,0,40,-1.0,15129
18,2,137363,10,4,5,2,1,0,0,0,4,-1.0,6124
57,1,172291,9,2,8,1,3,0,0,0,40,-1.0,9260
32,1,208180,11,0,14,0,1,0,0,0,24,1.0,14940
27,1,252813,15,4,12,3,1,0,0,0,45,-1.0,29583
35,8,89508,10,0,3,5,1,1,3908,0,60,-1.0,13232
33,1,182792,9,2,6,4,1,0,0,0,40,-1.0,13536
34,5,246104,14,0,12,5,3,1,0,0,40,-1.0,2895
35,1,99146,9,0,3,5,1,1,0,0,50,1.0,14372
59,8,181070,9,0,4,5,1,1,0,0,40,1.0,14144
47,5,39986,13,0,12,5,1,1,0,0,40,-1.0,17366
50,5,133963,13,4,12,2,1,0,0,0,40,1.0,9550
43,1,155106,12,2,7,3,1,1,0,2444,70,1.0,7522
45,5,192793,10,0,1,5,1,1,0,0,40,1.0,12338
30,1,87561,12,4,14,3,1,0,0,0,40,-1.0,17104
21,1,118693,10,4,2,2,1,1,0,0,40,-1.0,1003
23,3,284651,13,2,4,3,1,0,0,0,43,-1.0,16707
48,1,217019,9,4,12,4,3,0,0,0,28,-1.0,19733
17,8,181317,6,4,10,2,1,1,0,0,35,-1.0,7806
38,0,214542,10,2,2,4,3,0,0,0,40,-1.0,7342
20,1,262749,10,4,6,2,1,1,0,0,35,-1.0,31773
26,1,236008,11,2,12,4,1,0,0,0,40,-1.0,7430
40,0,406463,14,4,14,3,1,0,0,0,40,-1.0,17277
37,1,177974,10,0,11,5,1,1,0,0,70,-1.0,6746
40,5,33274,9,2,6,3,1,0,0,0,50,-1.0,8261
26,1,62438,13,0,4,0,1,0,0,0,40,1.0,18878
21,1,83033,10,4,8,2,1,0,2176,0,20,-1.0,27515
68,1,195868,13,0,4,5,1,1,20051,0,40,1.0,5737
27,1,289484,10,4,8,2,1,0,0,0,40,-1.0,6526
37,1,79586,13,0,3,5,2,1,0,0,40,-1.0,11986
35,1,283122,10,0,14,5,1,1,0,0,45,-1.0,15207
53,1,196278,10,3,4,3,1,0,0,0,40,-1.0,8001
60,1,185836,15,0,3,5,1,1,0,0,40,1.0,6755
50,1,256861,9,0,4,5,1,1,0,0,80,-1.0,8109
43,5,227734,11,0,0,5,1,1,0,0,22,-1.0,31577
19,1,301747,9,5,8,2,1,0,0,0,30,-1.0,8837
